
0.212, 0.596, 0.750, 0.381, 0.370
0.300, 0.625, 0.700, 0.434, 0.426
0.368, 0.658, 0.763, 0.508, 0.489
0.244, 0.634, 0.854, 0.411, 0.390
0.436, 0.769, 0.846, 0.587, 0.552
-M 1 -A -Q 1
0.311, 0.672, 0.770, 0.465, 0.453
0.212, 0.596, 0.750, 0.381, 0.370
0.300, 0.625, 0.700, 0.434, 0.426
0.237, 0.632, 0.789, 0.406, 0.396
0.244, 0.634, 0.854, 0.409, 0.389
0.282, 0.744, 0.846, 0.442, 0.420
-M 3 -A -Q 1
0.311, 0.672, 0.770, 0.465, 0.453
0.212, 0.596, 0.750, 0.381, 0.370
0.300, 0.625, 0.700, 0.434, 0.426
0.237, 0.632, 0.789, 0.406, 0.396
0.244, 0.634, 0.854, 0.409, 0.389
0.282, 0.744, 0.846, 0.442, 0.420
-M 4 -A -Q 1
0.311, 0.672, 0.770, 0.465, 0.453
0.212, 0.596, 0.750, 0.381, 0.370
0.300, 0.625, 0.700, 0.434, 0.426
0.237, 0.632, 0.789, 0.406, 0.396
0.244, 0.634, 0.854, 0.409, 0.389
0.282, 0.744, 0.846, 0.442, 0.420
-M 5 -A -Q 1
0.246, 0.590, 0.672, 0.394, 0.387
0.212, 0.596, 0.750, 0.381, 0.370
0.300, 0.625, 0.700, 0.434, 0.426
0.237, 0.632, 0.789, 0.406, 0.396
0.244, 0.634, 0.854, 0.409, 0.389
0.282, 0.744, 0.846, 0.442, 0.420
-M 2 -N 2 -A -R -Q 1
0.311, 0.672, 0.770, 0.465, 0.453
0.212, 0.596, 0.750, 0.381, 0.370
0.250, 0.600, 0.650, 0.395, 0.388
0.184, 0.579, 0.737, 0.347, 0.348
0.244, 0.634, 0.829, 0.404, 0.383
0.436, 0.769, 0.846, 0.587, 0.551
-M 2 -N 4 -A -R -Q 1
0.246, 0.590, 0.672, 0.394, 0.387
0.308, 0.615, 0.750, 0.454, 0.441
0.300, 0.625, 0.700, 0.434, 0.426
0.184, 0.579, 0.737, 0.347, 0.348
0.293, 0.659, 0.878, 0.447, 0.417
0.256, 0.667, 0.821, 0.413, 0.398
-M 2 -N 5 -A -R -Q 1
0.311, 0.672, 0.770, 0.465, 0.453
0.212, 0.596, 0.750, 0.381, 0.370
0.250, 0.600, 0.650, 0.395, 0.388
0.184, 0.579, 0.737, 0.347, 0.348
0.244, 0.634, 0.854, 0.409, 0.389
0.308, 0.744, 0.846, 0.467, 0.443
-M 2 -N 10 -A -R -Q 1
0.311, 0.672, 0.770, 0.465, 0.453
0.212, 0.596, 0.750, 0.381, 0.370
0.250, 0.600, 0.650, 0.395, 0.388
0.184, 0.579, 0.737, 0.347, 0.348
0.244, 0.634, 0.854, 0.409, 0.389
0.308, 0.744, 0.846, 0.467, 0.443
-M 2 -A -Q 3
0.311, 0.672, 0.770, 0.465, 0.453
0.212, 0.596, 0.750, 0.381, 0.370
0.300, 0.625, 0.700, 0.434, 0.426
0.237, 0.632, 0.789, 0.406, 0.396
0.244, 0.634, 0.854, 0.409, 0.389
0.436, 0.769, 0.846, 0.587, 0.552
-M 2 -A -Q 5
0.311, 0.672, 0.770, 0.465, 0.453
0.212, 0.596, 0.750, 0.381, 0.370
0.300, 0.625, 0.700, 0.434, 0.426
0.237, 0.632, 0.789, 0.406, 0.396
0.244, 0.634, 0.854, 0.409, 0.389
0.436, 0.769, 0.846, 0.587, 0.552
-M 2 -A -Q 7
0.311, 0.672, 0.770, 0.465, 0.453
0.212, 0.596, 0.750, 0.381, 0.370
0.300, 0.625, 0.700, 0.434, 0.426
0.237, 0.632, 0.789, 0.406, 0.396
0.244, 0.634, 0.854, 0.409, 0.389
0.436, 0.769, 0.846, 0.587, 0.552
-M 2 -A -Q 9
0.311, 0.672, 0.770, 0.465, 0.453
0.212, 0.596, 0.750, 0.381, 0.370
0.300, 0.625, 0.700, 0.434, 0.426
0.237, 0.632, 0.789, 0.406, 0.396
0.244, 0.634, 0.854, 0.409, 0.389
0.436, 0.769, 0.846, 0.587, 0.552
-M 2 -N 3 -Q 1 -R
0.246, 0.590, 0.672, 0.394, 0.387
0.212, 0.635, 0.750, 0.394, 0.382
0.250, 0.600, 0.650, 0.395, 0.388
0.184, 0.579, 0.737, 0.347, 0.348
0.220, 0.512, 0.829, 0.364, 0.335
0.231, 0.718, 0.821, 0.408, 0.383
-M 2 -Q 1 -U
0.311, 0.672, 0.770, 0.465, 0.453
0.212, 0.596, 0.750, 0.381, 0.370
0.300, 0.625, 0.700, 0.434, 0.426
0.421, 0.684, 0.763, 0.537, 0.515
0.171, 0.634, 0.854, 0.372, 0.358
0.410, 0.769, 0.846, 0.574, 0.545
-C 0.25 -M 2 -Q 1 -S
0.311, 0.672, 0.770, 0.465, 0.453
0.212, 0.596, 0.750, 0.381, 0.370
0.300, 0.625, 0.700, 0.434, 0.426
0.237, 0.632, 0.789, 0.406, 0.396
0.244, 0.634, 0.854, 0.409, 0.389
0.410, 0.769, 0.846, 0.574, 0.545
-C 0.25 -M 2 -Q 1 -A
0.311, 0.672, 0.770, 0.465, 0.453
0.212, 0.596, 0.750, 0.381, 0.370
0.300, 0.625, 0.700, 0.434, 0.426
0.237, 0.632, 0.789, 0.406, 0.396
0.244, 0.634, 0.854, 0.409, 0.389
0.436, 0.769, 0.846, 0.587, 0.552
-C 0.25 -M 2 -Q 1
0.311, 0.672, 0.770, 0.465, 0.453
0.212, 0.596, 0.750, 0.381, 0.370
0.300, 0.625, 0.700, 0.434, 0.426
0.237, 0.632, 0.789, 0.406, 0.396
0.244, 0.634, 0.854, 0.409, 0.389
0.410, 0.769, 0.846, 0.574, 0.545
